spec,seed,commit,train_loss,validation_loss,train_accuracy,validation_accuracy
p96_v16_random,1111222233334444,1800,0.597455263,0.585797608,0.781250,0.833333
p96_v16_random,1111222233334444,1850,0.578978002,0.566443145,0.812500,0.833333
p96_v16_random,1111222233334444,1900,0.562243760,0.548088372,0.812500,0.833333
p96_v16_random,1111222233334444,1950,0.549502075,0.537731588,0.812500,0.812500
p96_v16_random,1111222233334444,2000,0.535345733,0.522076666,0.822917,0.812500
p96_v16_random,1111222233334444,2050,0.521216571,0.511748672,0.822917,0.812500
p96_v16_random,1111222233334444,2100,0.506255031,0.497309446,0.822917,0.833333
p96_v16_random,1111222233334444,2150,0.492754370,0.482316613,0.833333,0.854167
p96_v16_random,1111222233334444,2200,0.480589390,0.472737819,0.812500,0.833333
p96_v16_random,1111222233334444,2250,0.470104843,0.466988951,0.833333,0.833333
p96_v16_random,1111222233334444,2300,0.459719390,0.459026068,0.822917,0.833333
p96_v16_random,1111222233334444,2350,0.447141171,0.447410196,0.812500,0.833333
p96_v16_random,1111222233334444,2400,0.436360747,0.440612793,0.833333,0.833333
p96_v16_random,1111222233334444,2450,0.423343211,0.428008318,0.822917,0.833333
p96_v16_random,1111222233334444,2500,0.412160993,0.418451548,0.843750,0.833333
p96_v16_random,1111222233334444,2550,0.400927812,0.412762374,0.854167,0.875000
p96_v16_random,1111222233334444,2600,0.391630441,0.412110001,0.843750,0.833333
p96_v16_random,1111222233334444,2650,0.383762836,0.408604234,0.843750,0.812500
p96_v16_random,1111222233334444,2700,0.375000238,0.401499420,0.854167,0.854167
p96_v16_random,1111222233334444,2750,0.365419775,0.395001799,0.854167,0.854167
p96_v16_random,1111222233334444,2800,0.355938464,0.384398341,0.854167,0.854167
p96_v16_random,1111222233334444,2850,0.347918510,0.388038993,0.854167,0.854167
p96_v16_random,1111222233334444,2900,0.338842183,0.374267220,0.864583,0.854167
p96_v16_random,1111222233334444,2950,0.330536604,0.367588371,0.854167,0.854167
p96_v16_random,1111222233334444,3000,0.321857363,0.362899870,0.854167,0.854167
p96_v16_random,1111222233334444,3050,0.313535124,0.351490527,0.875000,0.875000
p96_v16_random,1111222233334444,3100,0.306757122,0.354333490,0.885417,0.854167
p96_v16_random,1111222233334444,3150,0.299264997,0.345478415,0.895833,0.854167
p96_v16_random,1111222233334444,3200,0.290859938,0.339673191,0.885417,0.875000
p96_v16_random,1111222233334444,3250,0.281799197,0.324741215,0.906250,0.895833
p96_v16_random,1111222233334444,3300,0.274215013,0.321320385,0.906250,0.875000
p96_v16_random,1111222233334444,3350,0.267671496,0.309339255,0.906250,0.875000
p96_v16_random,1111222233334444,3400,0.259662867,0.304649264,0.916667,0.875000
p96_v16_random,1111222233334444,3450,0.251970321,0.294662535,0.916667,0.875000
p96_v16_random,1111222233334444,3500,0.243771926,0.287772775,0.916667,0.875000
p96_v16_random,1111222233334444,3550,0.236930534,0.278458118,0.927083,0.895833
p96_v16_random,1111222233334444,3600,0.230512157,0.265962392,0.937500,0.916667
p96_v16_random,1111222233334444,3650,0.224059686,0.258707792,0.937500,0.937500
p96_v16_random,1111222233334444,3700,0.217267349,0.251188546,0.937500,0.916667
p96_v16_random,1111222233334444,3750,0.210763857,0.248225048,0.947917,0.937500
p96_v16_random,1111222233334444,3800,0.203729093,0.241681650,0.937500,0.937500
p96_v16_random,1111222233334444,3850,0.197103426,0.233466551,0.937500,0.937500
p96_v16_random,1111222233334444,3900,0.191248909,0.226362944,0.937500,0.937500
p96_v16_random,1111222233334444,3950,0.185371697,0.228204489,0.937500,0.937500
p96_v16_random,1111222233334444,4000,0.181000248,0.227769330,0.947917,0.937500
p96_v16_random,1111222233334444,4050,0.176557004,0.224032775,0.947917,0.937500
p96_v16_random,1111222233334444,4100,0.171818256,0.217205837,0.947917,0.937500
p96_v16_random,1111222233334444,4150,0.168149784,0.213481352,0.947917,0.937500
p96_v16_random,1111222233334444,4200,0.162342861,0.212532997,0.947917,0.937500
p96_v16_random,1111222233334444,4250,0.158545092,0.210966304,0.958333,0.937500
p96_v16_random,1111222233334444,4300,0.153980866,0.206097797,0.958333,0.937500
p96_v16_random,1111222233334444,4350,0.149934113,0.205576897,0.947917,0.937500
p96_v16_random,1111222233334444,4400,0.146238193,0.209778532,0.958333,0.937500
p96_v16_random,1111222233334444,4450,0.142740712,0.201521501,0.958333,0.937500
p96_v16_random,1111222233334444,4500,0.140435085,0.204054117,0.968750,0.937500
p96_v16_random,1111222233334444,4550,0.137733400,0.202679396,0.958333,0.937500
p96_v16_random,1111222233334444,4600,0.135053039,0.197507679,0.968750,0.937500
p96_v16_random,1111222233334444,4650,0.132597700,0.198820934,0.958333,0.937500
p96_v16_random,1111222233334444,4700,0.130057663,0.202068582,0.968750,0.937500
p96_v16_random,1111222233334444,4750,0.127290323,0.200939536,0.968750,0.937500
p96_v16_random,1111222233334444,4800,0.125212148,0.198242590,0.968750,0.937500
p96_v96_full,2b7e151628aed2a6,50,1.091137528,1.093033195,0.479167,0.458333
p96_v96_full,2b7e151628aed2a6,100,1.077563167,1.081551433,0.447917,0.437500
p96_v96_full,2b7e151628aed2a6,150,1.058820605,1.066769958,0.447917,0.437500
p96_v96_full,2b7e151628aed2a6,200,1.037944674,1.048711658,0.458333,0.437500
p96_v96_full,2b7e151628aed2a6,250,1.016178846,1.029767394,0.468750,0.437500
p96_v96_full,2b7e151628aed2a6,300,0.994691372,1.007726669,0.520833,0.458333
p96_v96_full,2b7e151628aed2a6,350,0.971132100,0.981359780,0.510417,0.458333
p96_v96_full,2b7e151628aed2a6,400,0.944762766,0.956706226,0.510417,0.437500
p96_v96_full,2b7e151628aed2a6,450,0.912332833,0.923937500,0.520833,0.437500
p96_v96_full,2b7e151628aed2a6,500,0.874090731,0.888731658,0.572917,0.458333
p96_v96_full,2b7e151628aed2a6,550,0.832634211,0.844904602,0.625000,0.625000
p96_v96_full,2b7e151628aed2a6,600,0.785896301,0.800108612,0.718750,0.666667
p96_v96_full,2b7e151628aed2a6,650,0.740410864,0.757737100,0.750000,0.666667
p96_v96_full,2b7e151628aed2a6,700,0.695705414,0.717877388,0.812500,0.687500
p96_v96_full,2b7e151628aed2a6,750,0.649366736,0.680764198,0.791667,0.750000
p96_v96_full,2b7e151628aed2a6,800,0.605909228,0.642454922,0.822917,0.833333
p96_v96_full,2b7e151628aed2a6,850,0.563285172,0.608268559,0.833333,0.875000
p96_v96_full,2b7e151628aed2a6,900,0.525763571,0.576795518,0.875000,0.854167
p96_v96_full,2b7e151628aed2a6,950,0.493138075,0.546352684,0.875000,0.875000
p96_v96_full,2b7e151628aed2a6,1000,0.462600559,0.525315702,0.875000,0.895833
p96_v96_full,2b7e151628aed2a6,1050,0.437584907,0.509452760,0.875000,0.916667
p96_v96_full,2b7e151628aed2a6,1100,0.412865043,0.496554703,0.895833,0.895833
p96_v96_full,2b7e151628aed2a6,1150,0.390962243,0.483041257,0.895833,0.895833
p96_v96_full,2b7e151628aed2a6,1200,0.370558053,0.467805773,0.895833,0.895833
p96_v96_full,2b7e151628aed2a6,1250,0.349720955,0.455511779,0.895833,0.895833
p96_v96_full,2b7e151628aed2a6,1300,0.332285553,0.444663763,0.906250,0.875000
p96_v96_full,2b7e151628aed2a6,1350,0.316532642,0.437474161,0.906250,0.895833
p96_v96_full,2b7e151628aed2a6,1400,0.301813275,0.427859306,0.895833,0.895833
p96_v96_full,2b7e151628aed2a6,1450,0.289330572,0.422457010,0.916667,0.895833
p96_v96_full,2b7e151628aed2a6,1500,0.279410690,0.414450258,0.916667,0.895833
p96_v96_full,2b7e151628aed2a6,1550,0.270325392,0.405945778,0.916667,0.895833
p96_v96_full,2b7e151628aed2a6,1600,0.262721419,0.402827293,0.916667,0.895833
p96_v96_full,2b7e151628aed2a6,1650,0.255675256,0.393981367,0.916667,0.895833
p96_v96_full,2b7e151628aed2a6,1700,0.249214277,0.388137907,0.916667,0.916667
p96_v96_full,2b7e151628aed2a6,1750,0.241928592,0.376362711,0.927083,0.916667
p96_v96_full,2b7e151628aed2a6,1800,0.234199882,0.372898340,0.927083,0.895833
p96_v96_full,2b7e151628aed2a6,1850,0.226513878,0.367317677,0.927083,0.875000
p96_v96_full,2b7e151628aed2a6,1900,0.218983337,0.357591391,0.927083,0.916667
p96_v96_full,2b7e151628aed2a6,1950,0.211683258,0.348754525,0.927083,0.916667
p96_v96_full,2b7e151628aed2a6,2000,0.204869390,0.353037804,0.927083,0.916667
p96_v96_full,2b7e151628aed2a6,2050,0.199021414,0.349228233,0.927083,0.875000
p96_v96_full,2b7e151628aed2a6,2100,0.193201423,0.348536253,0.937500,0.895833
p96_v96_full,2b7e151628aed2a6,2150,0.188064218,0.339000911,0.927083,0.916667
p96_v96_full,2b7e151628aed2a6,2200,0.183555856,0.336530685,0.937500,0.895833
p96_v96_full,2b7e151628aed2a6,2250,0.179187819,0.339800477,0.927083,0.895833
p96_v96_full,2b7e151628aed2a6,2300,0.175182894,0.328315169,0.947917,0.895833
p96_v96_full,2b7e151628aed2a6,2350,0.171150014,0.325097173,0.947917,0.916667
p96_v96_full,2b7e151628aed2a6,2400,0.166916013,0.323470563,0.947917,0.895833
p96_v96_full,2b7e151628aed2a6,2450,0.162183210,0.318082422,0.947917,0.895833
p96_v96_full,2b7e151628aed2a6,2500,0.157658592,0.317342401,0.958333,0.916667
p96_v96_full,2b7e151628aed2a6,2550,0.153644815,0.313178450,0.958333,0.895833
p96_v96_full,2b7e151628aed2a6,2600,0.149770275,0.310555041,0.958333,0.916667
p96_v96_full,2b7e151628aed2a6,2650,0.146330804,0.305805743,0.958333,0.916667
p96_v96_full,2b7e151628aed2a6,2700,0.142556891,0.306975156,0.968750,0.916667
p96_v96_full,2b7e151628aed2a6,2750,0.138587922,0.303952485,0.968750,0.895833
p96_v96_full,2b7e151628aed2a6,2800,0.134986952,0.306818098,0.968750,0.895833
p96_v96_full,2b7e151628aed2a6,2850,0.131417409,0.314547926,0.968750,0.916667
p96_v96_full,2b7e151628aed2a6,2900,0.128246352,0.316393226,0.968750,0.916667
p96_v96_full,2b7e151628aed2a6,2950,0.125292927,0.318714827,0.968750,0.916667
p96_v96_full,2b7e151628aed2a6,3000,0.122526318,0.324053913,0.968750,0.916667
p96_v96_full,2b7e151628aed2a6,3050,0.119978368,0.328025371,0.989583,0.916667
p96_v96_full,2b7e151628aed2a6,3100,0.117917866,0.330714941,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3150,0.115927607,0.335436344,0.989583,0.916667
p96_v96_full,2b7e151628aed2a6,3200,0.113903619,0.337652326,0.989583,0.916667
p96_v96_full,2b7e151628aed2a6,3250,0.112105273,0.339004308,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3300,0.110295109,0.337109894,0.989583,0.916667
p96_v96_full,2b7e151628aed2a6,3350,0.108771197,0.337390274,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3400,0.107140951,0.332688779,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3450,0.105704434,0.335854918,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3500,0.104158260,0.334303647,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3550,0.102823950,0.331894904,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3600,0.101440609,0.342284352,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3650,0.099967532,0.343028396,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3700,0.098736368,0.339323759,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3750,0.097459204,0.340725809,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3800,0.096590079,0.343291163,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3850,0.095700502,0.347913831,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3900,0.094553865,0.348470837,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,3950,0.093600549,0.350521237,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4000,0.092647135,0.351508290,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4050,0.091755159,0.351958603,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4100,0.090958357,0.357295036,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4150,0.089826085,0.352838188,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4200,0.089175783,0.355236441,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4250,0.088501237,0.352946252,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4300,0.087783374,0.357379705,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4350,0.087166369,0.357409596,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4400,0.086345375,0.356446892,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4450,0.085664332,0.360705405,0.979167,0.916667
p96_v96_full,2b7e151628aed2a6,4500,0.067565866,0.332558662,1.000000,0.916667
p96_v96_full,2b7e151628aed2a6,4550,0.066639386,0.333604127,1.000000,0.916667
p96_v96_full,2b7e151628aed2a6,4600,0.065335393,0.337160617,1.000000,0.916667
p96_v96_full,2b7e151628aed2a6,4650,0.064555936,0.339944631,1.000000,0.916667
p96_v96_full,2b7e151628aed2a6,4700,0.063815780,0.341887921,1.000000,0.916667
p96_v96_full,2b7e151628aed2a6,4750,0.063039206,0.345740527,1.000000,0.916667
p96_v96_full,2b7e151628aed2a6,4800,0.062250849,0.344531924,1.000000,0.916667
p96_v96_full,77a19d3c4e280b51,50,1.091137528,1.093033195,0.479167,0.458333
p96_v96_full,77a19d3c4e280b51,100,1.077563167,1.081551433,0.447917,0.437500
p96_v96_full,77a19d3c4e280b51,150,1.058820605,1.066769958,0.447917,0.437500
p96_v96_full,77a19d3c4e280b51,200,1.037944674,1.048711658,0.458333,0.437500
p96_v96_full,77a19d3c4e280b51,250,1.016178846,1.029767394,0.468750,0.437500
p96_v96_full,77a19d3c4e280b51,300,0.994691372,1.007726669,0.520833,0.458333
p96_v96_full,77a19d3c4e280b51,350,0.971132100,0.981359780,0.510417,0.458333
p96_v96_full,77a19d3c4e280b51,400,0.944762766,0.956706226,0.510417,0.437500
p96_v96_full,77a19d3c4e280b51,450,0.912332833,0.923937500,0.520833,0.437500
p96_v96_full,77a19d3c4e280b51,500,0.874090731,0.888731658,0.572917,0.458333
p96_v96_full,77a19d3c4e280b51,550,0.832634211,0.844904602,0.625000,0.625000
p96_v96_full,77a19d3c4e280b51,600,0.785896301,0.800108612,0.718750,0.666667
p96_v96_full,77a19d3c4e280b51,650,0.740410864,0.757737100,0.750000,0.666667
p96_v96_full,77a19d3c4e280b51,700,0.695705414,0.717877388,0.812500,0.687500
p96_v96_full,77a19d3c4e280b51,750,0.649366736,0.680764198,0.791667,0.750000
p96_v96_full,77a19d3c4e280b51,800,0.605909228,0.642454922,0.822917,0.833333
p96_v96_full,77a19d3c4e280b51,850,0.563285172,0.608268559,0.833333,0.875000
p96_v96_full,77a19d3c4e280b51,900,0.525763571,0.576795518,0.875000,0.854167
p96_v96_full,77a19d3c4e280b51,950,0.493138075,0.546352684,0.875000,0.875000
p96_v96_full,77a19d3c4e280b51,1000,0.462600559,0.525315702,0.875000,0.895833
p96_v96_full,77a19d3c4e280b51,1050,0.437584907,0.509452760,0.875000,0.916667
p96_v96_full,77a19d3c4e280b51,1100,0.412865043,0.496554703,0.895833,0.895833
p96_v96_full,77a19d3c4e280b51,1150,0.390962243,0.483041257,0.895833,0.895833
p96_v96_full,77a19d3c4e280b51,1200,0.370558053,0.467805773,0.895833,0.895833
p96_v96_full,77a19d3c4e280b51,1250,0.349720955,0.455511779,0.895833,0.895833
p96_v96_full,77a19d3c4e280b51,1300,0.332285553,0.444663763,0.906250,0.875000
p96_v96_full,77a19d3c4e280b51,1350,0.316532642,0.437474161,0.906250,0.895833
p96_v96_full,77a19d3c4e280b51,1400,0.301813275,0.427859306,0.895833,0.895833
p96_v96_full,77a19d3c4e280b51,1450,0.289330572,0.422457010,0.916667,0.895833
p96_v96_full,77a19d3c4e280b51,1500,0.279410690,0.414450258,0.916667,0.895833
p96_v96_full,77a19d3c4e280b51,1550,0.270325392,0.405945778,0.916667,0.895833
p96_v96_full,77a19d3c4e280b51,1600,0.262721419,0.402827293,0.916667,0.895833
p96_v96_full,77a19d3c4e280b51,1650,0.255675256,0.393981367,0.916667,0.895833
p96_v96_full,77a19d3c4e280b51,1700,0.249214277,0.388137907,0.916667,0.916667
p96_v96_full,77a19d3c4e280b51,1750,0.241928592,0.376362711,0.927083,0.916667
p96_v96_full,77a19d3c4e280b51,1800,0.234199882,0.372898340,0.927083,0.895833
p96_v96_full,77a19d3c4e280b51,1850,0.226513878,0.367317677,0.927083,0.875000
p96_v96_full,77a19d3c4e280b51,1900,0.218983337,0.357591391,0.927083,0.916667
p96_v96_full,77a19d3c4e280b51,1950,0.211683258,0.348754525,0.927083,0.916667
p96_v96_full,77a19d3c4e280b51,2000,0.204869390,0.353037804,0.927083,0.916667
p96_v96_full,77a19d3c4e280b51,2050,0.199021414,0.349228233,0.927083,0.875000
p96_v96_full,77a19d3c4e280b51,2100,0.193201423,0.348536253,0.937500,0.895833
p96_v96_full,77a19d3c4e280b51,2150,0.188064218,0.339000911,0.927083,0.916667
p96_v96_full,77a19d3c4e280b51,2200,0.183555856,0.336530685,0.937500,0.895833
p96_v96_full,77a19d3c4e280b51,2250,0.179187819,0.339800477,0.927083,0.895833
p96_v96_full,77a19d3c4e280b51,2300,0.175182894,0.328315169,0.947917,0.895833
p96_v96_full,77a19d3c4e280b51,2350,0.171150014,0.325097173,0.947917,0.916667
p96_v96_full,77a19d3c4e280b51,2400,0.166916013,0.323470563,0.947917,0.895833
p96_v96_full,77a19d3c4e280b51,2450,0.162183210,0.318082422,0.947917,0.895833
p96_v96_full,77a19d3c4e280b51,2500,0.157658592,0.317342401,0.958333,0.916667
p96_v96_full,77a19d3c4e280b51,2550,0.153644815,0.313178450,0.958333,0.895833
p96_v96_full,77a19d3c4e280b51,2600,0.149770275,0.310555041,0.958333,0.916667
p96_v96_full,77a19d3c4e280b51,2650,0.146330804,0.305805743,0.958333,0.916667
p96_v96_full,77a19d3c4e280b51,2700,0.142556891,0.306975156,0.968750,0.916667
p96_v96_full,77a19d3c4e280b51,2750,0.138587922,0.303952485,0.968750,0.895833
p96_v96_full,77a19d3c4e280b51,2800,0.134986952,0.306818098,0.968750,0.895833
p96_v96_full,77a19d3c4e280b51,2850,0.131417409,0.314547926,0.968750,0.916667
p96_v96_full,77a19d3c4e280b51,2900,0.128246352,0.316393226,0.968750,0.916667
p96_v96_full,77a19d3c4e280b51,2950,0.125292927,0.318714827,0.968750,0.916667
p96_v96_full,77a19d3c4e280b51,3000,0.122526318,0.324053913,0.968750,0.916667
p96_v96_full,77a19d3c4e280b51,3050,0.119978368,0.328025371,0.989583,0.916667
p96_v96_full,77a19d3c4e280b51,3100,0.117917866,0.330714941,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3150,0.115927607,0.335436344,0.989583,0.916667
p96_v96_full,77a19d3c4e280b51,3200,0.113903619,0.337652326,0.989583,0.916667
p96_v96_full,77a19d3c4e280b51,3250,0.112105273,0.339004308,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3300,0.110295109,0.337109894,0.989583,0.916667
p96_v96_full,77a19d3c4e280b51,3350,0.108771197,0.337390274,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3400,0.107140951,0.332688779,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3450,0.105704434,0.335854918,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3500,0.104158260,0.334303647,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3550,0.102823950,0.331894904,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3600,0.101440609,0.342284352,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3650,0.099967532,0.343028396,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3700,0.098736368,0.339323759,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3750,0.097459204,0.340725809,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3800,0.096590079,0.343291163,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3850,0.095700502,0.347913831,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3900,0.094553865,0.348470837,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,3950,0.093600549,0.350521237,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4000,0.092647135,0.351508290,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4050,0.091755159,0.351958603,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4100,0.090958357,0.357295036,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4150,0.089826085,0.352838188,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4200,0.089175783,0.355236441,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4250,0.088501237,0.352946252,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4300,0.087783374,0.357379705,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4350,0.087166369,0.357409596,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4400,0.086345375,0.356446892,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4450,0.085664332,0.360705405,0.979167,0.916667
p96_v96_full,77a19d3c4e280b51,4500,0.067565866,0.332558662,1.000000,0.916667
p96_v96_full,77a19d3c4e280b51,4550,0.066639386,0.333604127,1.000000,0.916667
p96_v96_full,77a19d3c4e280b51,4600,0.065335393,0.337160617,1.000000,0.916667
p96_v96_full,77a19d3c4e280b51,4650,0.064555936,0.339944631,1.000000,0.916667
p96_v96_full,77a19d3c4e280b51,4700,0.063815780,0.341887921,1.000000,0.916667
p96_v96_full,77a19d3c4e280b51,4750,0.063039206,0.345740527,1.000000,0.916667
p96_v96_full,77a19d3c4e280b51,4800,0.062250849,0.344531924,1.000000,0.916667
