mode,width,seed,first,second,joint_evaluations
equal-evaluations,4,2b7e151628aed2a6,3,7,21
equal-evaluations,4,2b7e151628aed2a6,3,8,21
equal-evaluations,4,2b7e151628aed2a6,3,9,41
equal-evaluations,4,2b7e151628aed2a6,3,10,41
equal-evaluations,4,2b7e151628aed2a6,3,11,41
equal-evaluations,4,2b7e151628aed2a6,3,12,21
equal-evaluations,4,2b7e151628aed2a6,3,13,41
equal-evaluations,4,2b7e151628aed2a6,3,14,21
equal-evaluations,4,2b7e151628aed2a6,3,15,21
equal-evaluations,4,2b7e151628aed2a6,3,16,63
equal-evaluations,4,2b7e151628aed2a6,4,5,82
equal-evaluations,4,2b7e151628aed2a6,4,6,41
equal-evaluations,4,2b7e151628aed2a6,4,7,62
equal-evaluations,4,2b7e151628aed2a6,4,8,40
equal-evaluations,4,2b7e151628aed2a6,4,9,84
equal-evaluations,4,2b7e151628aed2a6,4,10,21
equal-evaluations,4,2b7e151628aed2a6,4,11,21
equal-evaluations,4,2b7e151628aed2a6,4,12,21
equal-evaluations,4,2b7e151628aed2a6,4,13,41
equal-evaluations,4,2b7e151628aed2a6,4,14,42
equal-evaluations,4,2b7e151628aed2a6,4,15,21
equal-evaluations,4,2b7e151628aed2a6,4,16,21
equal-evaluations,4,2b7e151628aed2a6,5,6,21
equal-evaluations,4,2b7e151628aed2a6,5,7,21
equal-evaluations,4,2b7e151628aed2a6,5,8,20
equal-evaluations,4,2b7e151628aed2a6,5,9,21
equal-evaluations,4,2b7e151628aed2a6,5,10,21
equal-evaluations,4,2b7e151628aed2a6,5,11,42
equal-evaluations,4,2b7e151628aed2a6,5,12,62
equal-evaluations,4,2b7e151628aed2a6,5,13,41
equal-evaluations,4,2b7e151628aed2a6,5,14,41
equal-evaluations,4,2b7e151628aed2a6,5,15,20
equal-evaluations,4,2b7e151628aed2a6,5,16,21
equal-evaluations,4,2b7e151628aed2a6,6,7,61
equal-evaluations,4,2b7e151628aed2a6,6,8,41
equal-evaluations,4,2b7e151628aed2a6,6,9,21
equal-evaluations,4,2b7e151628aed2a6,6,10,41
equal-evaluations,4,2b7e151628aed2a6,6,11,42
equal-evaluations,4,2b7e151628aed2a6,6,12,21
equal-evaluations,4,2b7e151628aed2a6,6,13,21
equal-evaluations,4,2b7e151628aed2a6,6,14,41
equal-evaluations,4,2b7e151628aed2a6,6,15,20
equal-evaluations,4,2b7e151628aed2a6,6,16,21
equal-evaluations,4,2b7e151628aed2a6,7,8,62
equal-evaluations,4,2b7e151628aed2a6,7,9,21
equal-evaluations,4,2b7e151628aed2a6,7,10,62
equal-evaluations,4,2b7e151628aed2a6,7,11,63
equal-evaluations,4,2b7e151628aed2a6,7,12,41
equal-evaluations,4,2b7e151628aed2a6,7,13,21
equal-evaluations,4,2b7e151628aed2a6,7,14,21
equal-evaluations,4,2b7e151628aed2a6,7,15,21
equal-evaluations,4,2b7e151628aed2a6,7,16,20
equal-evaluations,4,2b7e151628aed2a6,8,9,21
equal-evaluations,4,2b7e151628aed2a6,8,10,21
equal-evaluations,4,2b7e151628aed2a6,8,11,21
equal-evaluations,4,2b7e151628aed2a6,8,12,42
equal-evaluations,4,2b7e151628aed2a6,8,13,61
equal-evaluations,4,2b7e151628aed2a6,8,14,20
equal-evaluations,4,2b7e151628aed2a6,8,15,63
equal-evaluations,4,2b7e151628aed2a6,8,16,21
equal-evaluations,4,2b7e151628aed2a6,9,10,21
equal-evaluations,4,2b7e151628aed2a6,9,11,40
equal-evaluations,4,2b7e151628aed2a6,9,12,42
equal-evaluations,4,2b7e151628aed2a6,9,13,21
equal-evaluations,4,2b7e151628aed2a6,9,14,21
equal-evaluations,4,2b7e151628aed2a6,9,15,21
equal-evaluations,4,2b7e151628aed2a6,9,16,62
equal-evaluations,4,2b7e151628aed2a6,10,11,42
equal-evaluations,4,2b7e151628aed2a6,10,12,42
equal-evaluations,4,2b7e151628aed2a6,10,13,41
equal-evaluations,4,2b7e151628aed2a6,10,14,21
equal-evaluations,4,2b7e151628aed2a6,10,15,42
equal-evaluations,4,2b7e151628aed2a6,10,16,21
equal-evaluations,4,2b7e151628aed2a6,11,12,41
equal-evaluations,4,2b7e151628aed2a6,11,13,21
equal-evaluations,4,2b7e151628aed2a6,11,14,21
equal-evaluations,4,2b7e151628aed2a6,11,15,41
equal-evaluations,4,2b7e151628aed2a6,11,16,40
equal-evaluations,4,2b7e151628aed2a6,12,13,21
equal-evaluations,4,2b7e151628aed2a6,12,14,41
equal-evaluations,4,2b7e151628aed2a6,12,15,61
equal-evaluations,4,2b7e151628aed2a6,12,16,82
equal-evaluations,4,2b7e151628aed2a6,13,14,62
equal-evaluations,4,2b7e151628aed2a6,13,15,21
equal-evaluations,4,2b7e151628aed2a6,13,16,42
equal-evaluations,4,2b7e151628aed2a6,14,15,61
equal-evaluations,4,2b7e151628aed2a6,14,16,21
equal-evaluations,4,2b7e151628aed2a6,15,16,41
equal-evaluations,4,77a19d3c4e280b51,0,1,20
equal-evaluations,4,77a19d3c4e280b51,0,2,41
equal-evaluations,4,77a19d3c4e280b51,0,3,62
equal-evaluations,4,77a19d3c4e280b51,0,4,41
equal-evaluations,4,77a19d3c4e280b51,0,5,63
equal-evaluations,4,77a19d3c4e280b51,0,6,42
equal-evaluations,4,77a19d3c4e280b51,0,7,41
equal-evaluations,4,77a19d3c4e280b51,0,8,41
equal-evaluations,4,77a19d3c4e280b51,0,9,21
equal-evaluations,4,77a19d3c4e280b51,0,10,41
equal-evaluations,4,77a19d3c4e280b51,0,11,21
equal-evaluations,4,77a19d3c4e280b51,0,12,21
equal-evaluations,4,77a19d3c4e280b51,0,13,41
equal-evaluations,4,77a19d3c4e280b51,0,14,42
equal-evaluations,4,77a19d3c4e280b51,0,15,41
equal-evaluations,4,77a19d3c4e280b51,0,16,42
equal-evaluations,4,77a19d3c4e280b51,1,2,41
equal-evaluations,4,77a19d3c4e280b51,1,3,21
equal-evaluations,4,77a19d3c4e280b51,1,4,21
equal-evaluations,4,77a19d3c4e280b51,1,5,42
equal-evaluations,4,77a19d3c4e280b51,1,6,20
equal-evaluations,4,77a19d3c4e280b51,1,7,20
equal-evaluations,4,77a19d3c4e280b51,1,8,42
equal-evaluations,4,77a19d3c4e280b51,1,9,84
equal-evaluations,4,77a19d3c4e280b51,1,10,21
equal-evaluations,4,77a19d3c4e280b51,1,11,21
equal-evaluations,4,77a19d3c4e280b51,1,12,21
equal-evaluations,4,77a19d3c4e280b51,1,13,81
equal-evaluations,4,77a19d3c4e280b51,1,14,41
equal-evaluations,4,77a19d3c4e280b51,1,15,42
equal-evaluations,4,77a19d3c4e280b51,1,16,20
equal-evaluations,4,77a19d3c4e280b51,2,3,21
equal-evaluations,4,77a19d3c4e280b51,2,4,62
equal-evaluations,4,77a19d3c4e280b51,2,5,41
equal-evaluations,4,77a19d3c4e280b51,2,6,83
equal-evaluations,4,77a19d3c4e280b51,2,7,21
equal-evaluations,4,77a19d3c4e280b51,2,8,62
equal-evaluations,4,77a19d3c4e280b51,2,9,21
equal-evaluations,4,77a19d3c4e280b51,2,10,21
equal-evaluations,4,77a19d3c4e280b51,2,11,41
equal-evaluations,4,77a19d3c4e280b51,2,12,21
equal-evaluations,4,77a19d3c4e280b51,2,13,62
equal-evaluations,4,77a19d3c4e280b51,2,14,41
equal-evaluations,4,77a19d3c4e280b51,2,15,21
equal-evaluations,4,77a19d3c4e280b51,2,16,21
equal-evaluations,4,77a19d3c4e280b51,3,4,21
equal-evaluations,4,77a19d3c4e280b51,3,5,21
equal-evaluations,4,77a19d3c4e280b51,3,6,21
equal-evaluations,4,77a19d3c4e280b51,3,7,21
equal-evaluations,4,77a19d3c4e280b51,3,8,41
equal-evaluations,4,77a19d3c4e280b51,3,9,63
equal-evaluations,4,77a19d3c4e280b51,3,10,40
equal-evaluations,4,77a19d3c4e280b51,3,11,41
equal-evaluations,4,77a19d3c4e280b51,3,12,21
equal-evaluations,4,77a19d3c4e280b51,3,13,21
equal-evaluations,4,77a19d3c4e280b51,3,14,20
equal-evaluations,4,77a19d3c4e280b51,3,15,61
equal-evaluations,4,77a19d3c4e280b51,3,16,62
equal-evaluations,4,77a19d3c4e280b51,4,5,41
equal-evaluations,4,77a19d3c4e280b51,4,6,42
equal-evaluations,4,77a19d3c4e280b51,4,7,41
equal-evaluations,4,77a19d3c4e280b51,4,8,41
equal-evaluations,4,77a19d3c4e280b51,4,9,41
equal-evaluations,4,77a19d3c4e280b51,4,10,21
equal-evaluations,4,77a19d3c4e280b51,4,11,21
equal-evaluations,4,77a19d3c4e280b51,4,12,41
equal-evaluations,4,77a19d3c4e280b51,4,13,21
equal-evaluations,4,77a19d3c4e280b51,4,14,21
equal-evaluations,4,77a19d3c4e280b51,4,15,20
equal-evaluations,4,77a19d3c4e280b51,4,16,62
equal-evaluations,4,77a19d3c4e280b51,5,6,41
equal-evaluations,4,77a19d3c4e280b51,5,7,20
equal-evaluations,4,77a19d3c4e280b51,5,8,21
equal-evaluations,4,77a19d3c4e280b51,5,9,42
equal-evaluations,4,77a19d3c4e280b51,5,10,21
equal-evaluations,4,77a19d3c4e280b51,5,11,62
equal-evaluations,4,77a19d3c4e280b51,5,12,42
equal-evaluations,4,77a19d3c4e280b51,5,13,21
equal-evaluations,4,77a19d3c4e280b51,5,14,42
equal-evaluations,4,77a19d3c4e280b51,5,15,21
equal-evaluations,4,77a19d3c4e280b51,5,16,20
equal-evaluations,4,77a19d3c4e280b51,6,7,42
equal-evaluations,4,77a19d3c4e280b51,6,8,41
equal-evaluations,4,77a19d3c4e280b51,6,9,20
equal-evaluations,4,77a19d3c4e280b51,6,10,21
equal-evaluations,4,77a19d3c4e280b51,6,11,40
equal-evaluations,4,77a19d3c4e280b51,6,12,21
equal-evaluations,4,77a19d3c4e280b51,6,13,41
equal-evaluations,4,77a19d3c4e280b51,6,14,21
equal-evaluations,4,77a19d3c4e280b51,6,15,21
equal-evaluations,4,77a19d3c4e280b51,6,16,41
equal-evaluations,4,77a19d3c4e280b51,7,8,42
equal-evaluations,4,77a19d3c4e280b51,7,9,20
equal-evaluations,4,77a19d3c4e280b51,7,10,21
equal-evaluations,4,77a19d3c4e280b51,7,11,21
equal-evaluations,4,77a19d3c4e280b51,7,12,41
equal-evaluations,4,77a19d3c4e280b51,7,13,62
equal-evaluations,4,77a19d3c4e280b51,7,14,41
equal-evaluations,4,77a19d3c4e280b51,7,15,21
equal-evaluations,4,77a19d3c4e280b51,7,16,83
equal-evaluations,4,77a19d3c4e280b51,8,9,41
equal-evaluations,4,77a19d3c4e280b51,8,10,21
equal-evaluations,4,77a19d3c4e280b51,8,11,41
equal-evaluations,4,77a19d3c4e280b51,8,12,21
equal-evaluations,4,77a19d3c4e280b51,8,13,21
equal-evaluations,4,77a19d3c4e280b51,8,14,41
equal-evaluations,4,77a19d3c4e280b51,8,15,42
equal-evaluations,4,77a19d3c4e280b51,8,16,62
equal-evaluations,4,77a19d3c4e280b51,9,10,21
equal-evaluations,4,77a19d3c4e280b51,9,11,20
equal-evaluations,4,77a19d3c4e280b51,9,12,61
equal-evaluations,4,77a19d3c4e280b51,9,13,42
equal-evaluations,4,77a19d3c4e280b51,9,14,41
equal-evaluations,4,77a19d3c4e280b51,9,15,62
equal-evaluations,4,77a19d3c4e280b51,9,16,21
equal-evaluations,4,77a19d3c4e280b51,10,11,62
equal-evaluations,4,77a19d3c4e280b51,10,12,42
equal-evaluations,4,77a19d3c4e280b51,10,13,21
equal-evaluations,4,77a19d3c4e280b51,10,14,42
equal-evaluations,4,77a19d3c4e280b51,10,15,61
equal-evaluations,4,77a19d3c4e280b51,10,16,21
equal-evaluations,4,77a19d3c4e280b51,11,12,42
equal-evaluations,4,77a19d3c4e280b51,11,13,42
equal-evaluations,4,77a19d3c4e280b51,11,14,84
equal-evaluations,4,77a19d3c4e280b51,11,15,20
equal-evaluations,4,77a19d3c4e280b51,11,16,42
equal-evaluations,4,77a19d3c4e280b51,12,13,42
equal-evaluations,4,77a19d3c4e280b51,12,14,41
equal-evaluations,4,77a19d3c4e280b51,12,15,62
equal-evaluations,4,77a19d3c4e280b51,12,16,21
equal-evaluations,4,77a19d3c4e280b51,13,14,41
equal-evaluations,4,77a19d3c4e280b51,13,15,21
equal-evaluations,4,77a19d3c4e280b51,13,16,41
equal-evaluations,4,77a19d3c4e280b51,14,15,21
equal-evaluations,4,77a19d3c4e280b51,14,16,41
equal-evaluations,4,77a19d3c4e280b51,15,16,21
equal-evaluations,4,1111222233334444,0,1,43
equal-evaluations,4,1111222233334444,0,2,43
equal-evaluations,4,1111222233334444,0,3,42
equal-evaluations,4,1111222233334444,0,4,22
equal-evaluations,4,1111222233334444,0,5,42
equal-evaluations,4,1111222233334444,0,6,21
equal-evaluations,4,1111222233334444,0,7,42
equal-evaluations,4,1111222233334444,0,8,43
equal-evaluations,4,1111222233334444,0,9,21
equal-evaluations,4,1111222233334444,0,10,42
equal-evaluations,4,1111222233334444,0,11,22
equal-evaluations,4,1111222233334444,0,12,42
equal-evaluations,4,1111222233334444,0,13,21
equal-evaluations,4,1111222233334444,0,14,63
equal-evaluations,4,1111222233334444,0,15,22
equal-evaluations,4,1111222233334444,0,16,42
equal-evaluations,4,1111222233334444,1,2,64
equal-evaluations,4,1111222233334444,1,3,42
equal-evaluations,4,1111222233334444,1,4,42
equal-evaluations,4,1111222233334444,1,5,42
equal-evaluations,4,1111222233334444,1,6,42
equal-evaluations,4,1111222233334444,1,7,21
equal-evaluations,4,1111222233334444,1,8,21
equal-evaluations,4,1111222233334444,1,9,21
equal-evaluations,4,1111222233334444,1,10,43
equal-evaluations,4,1111222233334444,1,11,42
equal-evaluations,4,1111222233334444,1,12,64
equal-evaluations,4,1111222233334444,1,13,21
equal-evaluations,4,1111222233334444,1,14,21
equal-evaluations,4,1111222233334444,1,15,64
equal-evaluations,4,1111222233334444,1,16,43
equal-evaluations,4,1111222233334444,2,3,21
equal-evaluations,4,1111222233334444,2,4,21
equal-evaluations,4,1111222233334444,2,5,22
equal-evaluations,4,1111222233334444,2,6,43
equal-evaluations,4,1111222233334444,2,7,42
equal-evaluations,4,1111222233334444,2,8,21
equal-evaluations,4,1111222233334444,2,9,42
equal-evaluations,4,1111222233334444,2,10,21
equal-evaluations,4,1111222233334444,2,11,21
equal-evaluations,4,1111222233334444,2,12,42
equal-evaluations,4,1111222233334444,2,13,21
equal-evaluations,4,1111222233334444,2,14,43
equal-evaluations,4,1111222233334444,2,15,43
equal-evaluations,4,1111222233334444,2,16,63
equal-evaluations,4,1111222233334444,3,4,21
equal-evaluations,4,1111222233334444,3,5,42
equal-evaluations,4,1111222233334444,3,6,63
equal-evaluations,4,1111222233334444,3,7,22
equal-evaluations,4,1111222233334444,3,8,22
equal-evaluations,4,1111222233334444,3,9,22
equal-evaluations,4,1111222233334444,3,10,21
equal-evaluations,4,1111222233334444,3,11,21
equal-evaluations,4,1111222233334444,3,12,42
equal-evaluations,4,1111222233334444,3,13,43
equal-evaluations,4,1111222233334444,3,14,42
equal-evaluations,4,1111222233334444,3,15,43
equal-evaluations,4,1111222233334444,3,16,64
equal-evaluations,4,1111222233334444,4,5,84
equal-evaluations,4,1111222233334444,4,6,21
equal-evaluations,4,1111222233334444,4,7,21
equal-evaluations,4,1111222233334444,4,8,64
equal-evaluations,4,1111222233334444,4,9,21
equal-evaluations,4,1111222233334444,4,10,43
equal-evaluations,4,1111222233334444,4,11,64
equal-evaluations,4,1111222233334444,4,12,42
equal-evaluations,4,1111222233334444,4,13,43
equal-evaluations,4,1111222233334444,4,14,43
equal-evaluations,4,1111222233334444,4,15,63
equal-evaluations,4,1111222233334444,4,16,21
equal-evaluations,4,1111222233334444,5,6,22
equal-evaluations,4,1111222233334444,5,7,43
equal-evaluations,4,1111222233334444,5,8,42
equal-evaluations,4,1111222233334444,5,9,21
equal-evaluations,4,1111222233334444,5,10,21
equal-evaluations,4,1111222233334444,5,11,43
equal-evaluations,4,1111222233334444,5,12,64
equal-evaluations,4,1111222233334444,5,13,42
equal-evaluations,4,1111222233334444,5,14,22
equal-evaluations,4,1111222233334444,5,15,42
equal-evaluations,4,1111222233334444,5,16,42
equal-evaluations,4,1111222233334444,6,7,21
equal-evaluations,4,1111222233334444,6,8,21
equal-evaluations,4,1111222233334444,6,9,21
equal-evaluations,4,1111222233334444,6,10,42
equal-evaluations,4,1111222233334444,6,11,42
equal-evaluations,4,1111222233334444,6,12,21
equal-evaluations,4,1111222233334444,6,13,42
equal-evaluations,4,1111222233334444,6,14,64
equal-evaluations,4,1111222233334444,6,15,42
equal-evaluations,4,1111222233334444,6,16,42
equal-evaluations,4,1111222233334444,7,8,42
equal-evaluations,4,1111222233334444,7,9,21
equal-evaluations,4,1111222233334444,7,10,21
equal-evaluations,4,1111222233334444,7,11,43
equal-evaluations,4,1111222233334444,7,12,64
equal-evaluations,4,1111222233334444,7,13,22
equal-evaluations,4,1111222233334444,7,14,42
equal-evaluations,4,1111222233334444,7,15,22
equal-evaluations,4,1111222233334444,7,16,21
equal-evaluations,4,1111222233334444,8,9,22
equal-evaluations,4,1111222233334444,8,10,21
equal-evaluations,4,1111222233334444,8,11,85
equal-evaluations,4,1111222233334444,8,12,42
equal-evaluations,4,1111222233334444,8,13,21
equal-evaluations,4,1111222233334444,8,14,63
equal-evaluations,4,1111222233334444,8,15,21
equal-evaluations,4,1111222233334444,8,16,22
equal-evaluations,4,1111222233334444,9,10,63
equal-evaluations,4,1111222233334444,9,11,21
equal-evaluations,4,1111222233334444,9,12,42
equal-evaluations,4,1111222233334444,9,13,42
equal-evaluations,4,1111222233334444,9,14,21
equal-evaluations,4,1111222233334444,9,15,42
equal-evaluations,4,1111222233334444,9,16,64
equal-evaluations,4,1111222233334444,10,11,42
equal-evaluations,4,1111222233334444,10,12,43
equal-evaluations,4,1111222233334444,10,13,85
equal-evaluations,4,1111222233334444,10,14,43
equal-evaluations,4,1111222233334444,10,15,63
equal-evaluations,4,1111222233334444,10,16,22
equal-evaluations,4,1111222233334444,11,12,22
equal-evaluations,4,1111222233334444,11,13,42
equal-evaluations,4,1111222233334444,11,14,21
equal-evaluations,4,1111222233334444,11,15,63
equal-evaluations,4,1111222233334444,11,16,42
equal-evaluations,4,1111222233334444,12,13,42
equal-evaluations,4,1111222233334444,12,14,21
equal-evaluations,4,1111222233334444,12,15,21
equal-evaluations,4,1111222233334444,12,16,22
equal-evaluations,4,1111222233334444,13,14,43
equal-evaluations,4,1111222233334444,13,15,22
equal-evaluations,4,1111222233334444,13,16,21
equal-evaluations,4,1111222233334444,14,15,21
equal-evaluations,4,1111222233334444,14,16,63
equal-evaluations,4,1111222233334444,15,16,42
equal-pair-events,2,2b7e151628aed2a6,0,1,22
equal-pair-events,2,2b7e151628aed2a6,0,2,45
equal-pair-events,2,2b7e151628aed2a6,0,3,45
equal-pair-events,2,2b7e151628aed2a6,0,4,66
equal-pair-events,2,2b7e151628aed2a6,0,5,22
equal-pair-events,2,2b7e151628aed2a6,0,6,22
equal-pair-events,2,2b7e151628aed2a6,0,7,22
equal-pair-events,2,2b7e151628aed2a6,0,8,23
equal-pair-events,2,2b7e151628aed2a6,0,9,23
equal-pair-events,2,2b7e151628aed2a6,0,10,22
equal-pair-events,2,2b7e151628aed2a6,0,11,45
equal-pair-events,2,2b7e151628aed2a6,0,12,22
equal-pair-events,2,2b7e151628aed2a6,0,13,22
equal-pair-events,2,2b7e151628aed2a6,0,14,22
equal-pair-events,2,2b7e151628aed2a6,0,15,23
equal-pair-events,2,2b7e151628aed2a6,0,16,22
equal-pair-events,2,2b7e151628aed2a6,1,2,44
equal-pair-events,2,2b7e151628aed2a6,1,3,23
equal-pair-events,2,2b7e151628aed2a6,1,4,22
equal-pair-events,2,2b7e151628aed2a6,1,5,23
equal-pair-events,2,2b7e151628aed2a6,1,6,22
equal-pair-events,2,2b7e151628aed2a6,1,7,23
equal-pair-events,2,2b7e151628aed2a6,1,8,22
equal-pair-events,2,2b7e151628aed2a6,1,9,44
equal-pair-events,2,2b7e151628aed2a6,1,10,22
equal-pair-events,2,2b7e151628aed2a6,1,11,22
equal-pair-events,2,2b7e151628aed2a6,1,12,22
equal-pair-events,2,2b7e151628aed2a6,1,13,23
equal-pair-events,2,2b7e151628aed2a6,1,14,45
equal-pair-events,2,2b7e151628aed2a6,1,15,45
equal-pair-events,2,2b7e151628aed2a6,1,16,22
equal-pair-events,2,2b7e151628aed2a6,2,3,22
equal-pair-events,2,2b7e151628aed2a6,2,4,22
equal-pair-events,2,2b7e151628aed2a6,2,5,22
equal-pair-events,2,2b7e151628aed2a6,2,6,45
equal-pair-events,2,2b7e151628aed2a6,2,7,23
equal-pair-events,2,2b7e151628aed2a6,2,8,45
equal-pair-events,2,2b7e151628aed2a6,2,9,22
equal-pair-events,2,2b7e151628aed2a6,2,10,23
equal-pair-events,2,2b7e151628aed2a6,2,11,22
equal-pair-events,2,2b7e151628aed2a6,2,12,22
equal-pair-events,2,2b7e151628aed2a6,2,13,22
equal-pair-events,2,2b7e151628aed2a6,2,14,66
equal-pair-events,2,2b7e151628aed2a6,2,15,23
equal-pair-events,2,2b7e151628aed2a6,2,16,22
equal-pair-events,2,2b7e151628aed2a6,3,4,22
equal-pair-events,2,2b7e151628aed2a6,3,5,22
equal-pair-events,2,2b7e151628aed2a6,3,6,22
equal-pair-events,2,2b7e151628aed2a6,3,7,44
equal-pair-events,2,2b7e151628aed2a6,3,8,44
equal-pair-events,2,2b7e151628aed2a6,3,9,23
equal-pair-events,2,2b7e151628aed2a6,3,10,22
equal-pair-events,2,2b7e151628aed2a6,3,11,23
equal-pair-events,2,2b7e151628aed2a6,3,12,23
equal-pair-events,2,2b7e151628aed2a6,3,13,45
equal-pair-events,2,2b7e151628aed2a6,3,14,44
equal-pair-events,2,2b7e151628aed2a6,3,15,22
equal-pair-events,2,2b7e151628aed2a6,3,16,44
equal-pair-events,2,2b7e151628aed2a6,4,5,23
equal-pair-events,2,2b7e151628aed2a6,4,6,23
equal-pair-events,2,2b7e151628aed2a6,4,7,67
equal-pair-events,2,2b7e151628aed2a6,4,8,44
equal-pair-events,2,2b7e151628aed2a6,4,9,23
equal-pair-events,2,2b7e151628aed2a6,4,10,22
equal-pair-events,2,2b7e151628aed2a6,4,11,22
equal-pair-events,2,2b7e151628aed2a6,4,12,23
equal-pair-events,2,2b7e151628aed2a6,4,13,22
equal-pair-events,2,2b7e151628aed2a6,4,14,45
equal-pair-events,2,2b7e151628aed2a6,4,15,44
equal-pair-events,2,2b7e151628aed2a6,4,16,22
equal-pair-events,2,2b7e151628aed2a6,5,6,23
equal-pair-events,2,2b7e151628aed2a6,5,7,22
equal-pair-events,2,2b7e151628aed2a6,5,8,66
equal-pair-events,2,2b7e151628aed2a6,5,9,44
equal-pair-events,2,2b7e151628aed2a6,5,10,22
equal-pair-events,2,2b7e151628aed2a6,5,11,22
equal-pair-events,2,2b7e151628aed2a6,5,12,44
equal-pair-events,2,2b7e151628aed2a6,5,13,45
equal-pair-events,2,2b7e151628aed2a6,5,14,23
equal-pair-events,2,2b7e151628aed2a6,5,15,22
equal-pair-events,2,2b7e151628aed2a6,5,16,45
equal-pair-events,2,2b7e151628aed2a6,6,7,22
equal-pair-events,2,2b7e151628aed2a6,6,8,22
equal-pair-events,2,2b7e151628aed2a6,6,9,44
equal-pair-events,2,2b7e151628aed2a6,6,10,67
equal-pair-events,2,2b7e151628aed2a6,6,11,22
equal-pair-events,2,2b7e151628aed2a6,6,12,22
equal-pair-events,2,2b7e151628aed2a6,6,13,44
equal-pair-events,2,2b7e151628aed2a6,6,14,22
equal-pair-events,2,2b7e151628aed2a6,6,15,23
equal-pair-events,2,2b7e151628aed2a6,6,16,22
equal-pair-events,2,2b7e151628aed2a6,7,8,23
equal-pair-events,2,2b7e151628aed2a6,7,9,44
equal-pair-events,2,2b7e151628aed2a6,7,10,44
equal-pair-events,2,2b7e151628aed2a6,7,11,45
equal-pair-events,2,2b7e151628aed2a6,7,12,23
