seed,comparison_id,stream,control_slot,snapshot_commit,horizon,pair_left,pair_right,action_left,action_right,action_delta_left,action_delta_right,d_before,d_after,j_exact,j_per_example_mean,event_decomposition_residual,class0_mean_j,class1_mean_j,class2_mean_j,stratum0_mean_j,stratum1_mean_j,stratum2_mean_j,stratum3_mean_j,stratum4_mean_j,stratum5_mean_j,stratum6_mean_j,stratum7_mean_j,relu_diff_before,relu_diff_after,relu_newly_different,relu_resolved,action_relation,relu_transition
77a19d3c4e280b51,331,L0-original-frozen,1,1850,53,6,2,112,0,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,54,6,2,110,4,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,55,6,2,100,16,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,56,6,2,102,16,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,57,6,2,102,18,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,58,6,2,101,21,0.020000,-0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,59,6,2,111,13,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,60,6,2,64,62,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,61,6,2,115,13,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,62,6,2,104,26,0.000000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,63,6,2,114,18,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,331,L0-original-frozen,1,1850,64,6,2,94,40,0.020000,0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,2,6,2,31,13,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,3,6,2,35,11,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,4,6,2,59,112,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,5,6,2,35,15,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,6,6,2,41,11,0.000000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,7,6,2,35,19,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,8,6,2,56,0,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,9,6,2,59,122,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,10,6,2,45,15,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,11,6,2,56,6,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,12,6,2,58,6,-0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,13,6,2,77,112,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,14,6,2,62,6,0.020000,-0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,15,6,2,58,12,0.020000,0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,16,6,2,58,14,0.020000,0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,17,6,2,97,100,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,structural-remote,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,18,6,2,47,29,0.010000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,19,6,2,78,0,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,20,6,2,68,12,-0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,21,6,2,82,0,0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,22,6,2,65,19,0.000000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,23,6,2,75,11,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,24,6,2,75,13,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,25,6,2,75,15,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,26,6,2,62,30,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,27,6,2,75,19,-0.020000,0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,28,6,2,59,37,0.020000,-0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,29,6,2,76,22,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,30,6,2,100,0,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,31,6,2,81,21,0.000000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,32,6,2,75,29,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,33,6,2,77,29,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,34,6,2,75,33,-0.020000,0.000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,35,6,2,99,11,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,36,6,2,83,29,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,37,6,2,103,11,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,38,6,2,73,43,0.000000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,39,6,2,89,29,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,40,6,2,92,28,-0.020000,0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,41,6,2,92,30,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
77a19d3c4e280b51,332,L2-phase17-frozen,1,1850,42,6,2,120,4,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
