seed,family,replicate,global_commit,control_slot,matched,g3_utility,g3_regret,control_utility,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance
77a19d3c4e280b51,L1-new-evidence,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,true,false,false,64,0.11171827,0.11260602,-0.00088774,0.12667412,0.12940936,0.14999993
77a19d3c4e280b51,L1-new-evidence,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,1,0.11346100,0.11346712,-0.00000612,0.12903588,0.12892199,0.03162277
77a19d3c4e280b51,L1-new-evidence,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,2,0.11301318,0.11311115,-0.00009797,0.12805967,0.12817769,0.03162277
77a19d3c4e280b51,L1-new-evidence,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,4,0.11258819,0.11273795,-0.00014976,0.12717751,0.12743448,0.04358898
77a19d3c4e280b51,L1-new-evidence,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,8,0.11365081,0.11381912,-0.00016832,0.13122101,0.13241912,0.05291502
77a19d3c4e280b51,L1-new-evidence,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,16,0.11566686,0.11628100,-0.00061414,0.13639827,0.13871686,0.06928201
77a19d3c4e280b51,L1-new-evidence,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,32,0.12017947,0.12500282,-0.00482334,0.14650017,0.15659165,0.10594805
77a19d3c4e280b51,L1-new-evidence,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,64,0.11570576,0.11738107,-0.00167531,0.13955255,0.14381529,0.15313385
77a19d3c4e280b51,L1-new-evidence,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,true,false,false,1,0.11346100,0.11345232,0.00000868,0.12903588,0.12899935,0.03605551
77a19d3c4e280b51,L1-new-evidence,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,true,false,false,2,0.11301318,0.11307781,-0.00006463,0.12805967,0.12809792,0.03605551
77a19d3c4e280b51,L1-new-evidence,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,true,false,false,4,0.11258819,0.11272508,-0.00013689,0.12717751,0.12730093,0.04690415
77a19d3c4e280b51,L1-new-evidence,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,true,false,false,8,0.11365081,0.11441481,-0.00076400,0.13122101,0.13291140,0.05567764
77a19d3c4e280b51,L1-new-evidence,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,true,false,false,16,0.11566686,0.11741676,-0.00174990,0.13639827,0.14022289,0.07141426
77a19d3c4e280b51,L1-new-evidence,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,true,false,false,32,0.12017947,0.12531029,-0.00513081,0.14650017,0.15682109,0.10307758
77a19d3c4e280b51,L1-new-evidence,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,true,false,false,64,0.11570576,0.11792605,-0.00222030,0.13955255,0.14358075,0.14474107
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,1,0.11346100,0.11346712,-0.00000612,0.12903588,0.12892199,0.03162277
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,2,0.11396622,0.11435550,-0.00038929,0.13107483,0.13018507,0.03464100
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,4,0.11684202,0.11704633,-0.00020431,0.13750391,0.13627540,0.03464100
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,8,0.11741138,0.11665598,0.00075541,0.14106856,0.13852429,0.06082759
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,16,0.11672068,0.11547919,0.00124148,0.13956507,0.13653629,0.06082759
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,32,0.11122326,0.11084250,0.00038075,0.12548769,0.12617303,0.09273614
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,64,0.11153699,0.11303035,-0.00149336,0.13182825,0.13523953,0.15999995
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,1,0.11346100,0.11345232,0.00000868,0.12903588,0.12899935,0.03605551
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,2,0.11396622,0.11467256,-0.00070634,0.13107483,0.13059646,0.03872982
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,4,0.11684202,0.11674836,0.00009367,0.13750391,0.13585182,0.03999999
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,8,0.11741138,0.11697223,0.00043915,0.14106856,0.13902186,0.03999999
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,16,0.11672068,0.11584839,0.00087228,0.13956507,0.13714032,0.08306620
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,32,0.11122326,0.11132416,-0.00010090,0.12548769,0.12470686,0.10594805
77a19d3c4e280b51,L2-shifted-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,64,0.11153699,0.11231475,-0.00077777,0.13182825,0.13361512,0.14739399
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,1,0.11346100,0.11346712,-0.00000612,0.12903588,0.12892199,0.03162277
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,2,0.11389679,0.11451653,-0.00061975,0.13086231,0.13041535,0.04242640
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,4,0.11545747,0.11569872,-0.00024125,0.13544406,0.13456899,0.04242640
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,8,0.11690623,0.11662870,0.00027753,0.14007100,0.13880493,0.05123474
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,16,0.11665770,0.11505375,0.00160395,0.13955207,0.13673908,0.08616842
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,32,0.11104552,0.11092377,0.00012175,0.12423795,0.12487362,0.11011354
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,64,0.11196822,0.11297107,-0.00100286,0.13247724,0.13436513,0.16859710
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,4,false,true,false,1,0.11346100,0.11345232,0.00000868,0.12903588,0.12899935,0.03605551
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,4,false,true,false,2,0.11389679,0.11386634,0.00003045,0.13086231,0.13078217,0.03605551
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,4,false,true,false,4,0.11545747,0.11608103,-0.00062356,0.13544406,0.13501015,0.04123103
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,4,false,true,false,8,0.11690623,0.11648770,0.00041852,0.14007100,0.13826708,0.04609769
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,4,false,true,false,16,0.11665770,0.11533346,0.00132424,0.13955207,0.13690044,0.08902244
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,4,false,true,false,32,0.11104552,0.11021338,0.00083214,0.12423795,0.12374230,0.09962427
77a19d3c4e280b51,L2-shifted-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,4,false,true,false,64,0.11196822,0.11279762,-0.00082940,0.13247724,0.13453461,0.15724178
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,1,0.11346100,0.11346712,-0.00000612,0.12903588,0.12892199,0.03162277
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,2,0.11355404,0.11353872,0.00001532,0.12917145,0.12902260,0.03162277
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,4,0.11372953,0.11374132,-0.00001179,0.12943724,0.13062753,0.04690415
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,8,0.11609805,0.11622316,-0.00012510,0.13697302,0.13771437,0.05099018
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,16,0.11499971,0.11644682,-0.00144710,0.13539264,0.13790463,0.08185349
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,32,0.11284608,0.11332528,-0.00047920,0.13279170,0.13379592,0.11800420
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,64,0.11671266,0.11767092,-0.00095826,0.14341377,0.14617829,0.14274096
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,8,true,false,false,1,0.11346100,0.11345232,0.00000868,0.12903588,0.12899935,0.03605551
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,8,true,false,false,2,0.11355404,0.11352978,0.00002426,0.12917145,0.12911752,0.03605551
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,8,true,false,false,4,0.11372953,0.11366602,0.00006351,0.12943724,0.12934138,0.03605551
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,8,true,false,false,8,0.11609805,0.11640042,-0.00030237,0.13697302,0.13641997,0.04999998
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,8,true,false,false,16,0.11499971,0.11521634,-0.00021663,0.13539264,0.13457958,0.05830950
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,8,true,false,false,32,0.11284608,0.11293352,-0.00008745,0.13279170,0.13172679,0.09552483
77a19d3c4e280b51,L3-new-evidence-and-schedule,0,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,8,true,false,false,64,0.11671266,0.12076673,-0.00405407,0.14341377,0.15166493,0.14679910
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,1,0.11346100,0.11346712,-0.00000612,0.12903588,0.12892199,0.03162277
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,2,0.11283135,0.11311949,-0.00028814,0.12780268,0.12849380,0.04358898
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,4,0.11187240,0.11245245,-0.00058006,0.12656641,0.12764975,0.05656851
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,8,0.11341759,0.11296120,0.00045639,0.12844826,0.12851651,0.07297257
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,16,0.11453318,0.11378583,0.00074735,0.13324556,0.13281101,0.09124138
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,32,0.11453831,0.11611029,-0.00157198,0.13690655,0.13997728,0.13592273
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_a,true,-0.00064136,0.00087222,-0.00064749,0.00000612,false,0,false,false,false,64,0.11803446,0.11622076,0.00181369,0.14306287,0.13980423,0.18513499
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,1,0.11346100,0.11345232,0.00000868,0.12903588,0.12899935,0.03605551
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,2,0.11283135,0.11311042,-0.00027907,0.12780268,0.12869255,0.04999998
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,4,0.11187240,0.11237922,-0.00050683,0.12656641,0.12779088,0.06782325
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,8,0.11341759,0.11290842,0.00050917,0.12844826,0.12801252,0.08366597
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,16,0.11453318,0.11272614,0.00180703,0.13324556,0.12931342,0.10816649
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,32,0.11453831,0.11349761,0.00104070,0.13690655,0.13590778,0.16007803
77a19d3c4e280b51,L3-new-evidence-and-schedule,1,3500,control_b,true,-0.00064136,0.00087222,-0.00063268,0.00000868,true,2,false,true,false,64,0.11803446,0.11830222,-0.00026776,0.14306287,0.14141631,0.18152124
77a19d3c4e280b51,L0-original,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,1,0.11705893,0.11707356,-0.00001463,0.14099626,0.13958289,0.03162277
77a19d3c4e280b51,L0-original,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,2,0.11854389,0.11844525,0.00009863,0.14435790,0.14283679,0.03162277
77a19d3c4e280b51,L0-original,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,4,0.11636188,0.11679024,-0.00042836,0.13874350,0.13754784,0.03872983
77a19d3c4e280b51,L0-original,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,8,0.11330544,0.11391585,-0.00061041,0.13290076,0.13389756,0.07280110
77a19d3c4e280b51,L0-original,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,16,0.11366596,0.11350026,0.00016570,0.13530672,0.13526978,0.11747338
77a19d3c4e280b51,L0-original,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,32,0.11001237,0.11183304,-0.00182067,0.12757534,0.13133405,0.14603080
77a19d3c4e280b51,L0-original,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,64,0.10797774,0.10944879,-0.00147105,0.12795098,0.13125743,0.17797469
77a19d3c4e280b51,L0-original,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,64,true,false,false,1,0.11705893,0.11704091,0.00001802,0.14099626,0.14095759,0.01000002
77a19d3c4e280b51,L0-original,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,64,true,false,false,2,0.11854389,0.11852491,0.00001898,0.14435790,0.14431751,0.01000002
77a19d3c4e280b51,L0-original,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,64,true,false,false,4,0.11636188,0.11634412,0.00001776,0.13874350,0.13870601,0.01000002
77a19d3c4e280b51,L0-original,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,64,true,false,false,8,0.11330544,0.11329340,0.00001204,0.13290076,0.13287616,0.01000002
77a19d3c4e280b51,L0-original,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,64,true,false,false,16,0.11366596,0.11365358,0.00001238,0.13530672,0.13527815,0.01000002
77a19d3c4e280b51,L0-original,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,64,true,false,false,32,0.11001237,0.11000351,0.00000887,0.12757534,0.12755227,0.01000002
77a19d3c4e280b51,L0-original,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,64,true,false,false,64,0.10797774,0.10806795,-0.00009021,0.12795098,0.12907316,0.04242640
77a19d3c4e280b51,L1-new-evidence,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,1,0.11705893,0.11707356,-0.00001463,0.14099626,0.13958289,0.03162277
77a19d3c4e280b51,L1-new-evidence,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,2,0.11645291,0.11803439,-0.00158148,0.14022522,0.14221305,0.04242639
77a19d3c4e280b51,L1-new-evidence,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,4,0.11634425,0.11749369,-0.00114944,0.14033377,0.14208025,0.04898977
77a19d3c4e280b51,L1-new-evidence,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,8,0.11432695,0.11452353,-0.00019658,0.13546146,0.13570887,0.06557436
77a19d3c4e280b51,L1-new-evidence,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,16,0.11261115,0.11216854,0.00044261,0.12870322,0.12846875,0.07810246
77a19d3c4e280b51,L1-new-evidence,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,32,0.10986207,0.10951494,0.00034712,0.12881573,0.12736164,0.10920158
77a19d3c4e280b51,L1-new-evidence,0,3550,control_a,true,-0.00114030,0.00180030,-0.00115492,0.00001463,false,0,false,false,false,64,0.11014825,0.10977212,0.00037614,0.13279241,0.13139655,0.18641342
77a19d3c4e280b51,L1-new-evidence,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,0,false,false,true,1,0.11705893,0.11704091,0.00001802,0.14099626,0.14095759,0.01000002
77a19d3c4e280b51,L1-new-evidence,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,0,false,false,true,2,0.11645291,0.11643497,0.00001794,0.14022522,0.14018637,0.01000002
77a19d3c4e280b51,L1-new-evidence,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,0,false,false,true,4,0.11634425,0.11632667,0.00001758,0.14033377,0.14029503,0.01000002
77a19d3c4e280b51,L1-new-evidence,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,0,false,false,true,8,0.11432695,0.11431179,0.00001516,0.13546146,0.13542579,0.01000002
77a19d3c4e280b51,L1-new-evidence,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,0,false,false,true,16,0.11261115,0.11260152,0.00000963,0.12870322,0.12867725,0.01000002
77a19d3c4e280b51,L1-new-evidence,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,0,false,false,true,32,0.10986207,0.10985563,0.00000644,0.12881573,0.12880236,0.01000002
77a19d3c4e280b51,L1-new-evidence,0,3550,control_b,true,-0.00114030,0.00180030,-0.00112227,0.00001802,true,0,false,false,true,64,0.11014825,0.11014495,0.00000330,0.13279241,0.13277018,0.01000002
