seed,global_commit,control_slot,matched,g3_stratum,g3_utility,g3_regret,control_utility,control_regret,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance,g3_vs_greedy_train_delta
77a19d3c4e280b51,4550,control_a,true,2,-0.00002643,0.00046375,-0.00002823,0.00046555,0.00000180,false,0,false,false,false,64,0.05918394,0.05875647,0.00042747,0.07105368,0.07018588,0.12399592,0.00054610
77a19d3c4e280b51,4550,control_b,true,2,-0.00002643,0.00046375,-0.00002339,0.00046071,0.00000305,true,4,false,true,false,1,0.06473369,0.06473064,0.00000305,0.07541808,0.07543294,0.03162278,0.00046375
77a19d3c4e280b51,4550,control_b,true,2,-0.00002643,0.00046375,-0.00002339,0.00046071,0.00000305,true,4,false,true,false,2,0.06503022,0.06501595,0.00001427,0.07667894,0.07667039,0.03162278,0.00059064
77a19d3c4e280b51,4550,control_b,true,2,-0.00002643,0.00046375,-0.00002339,0.00046071,0.00000305,true,4,false,true,false,4,0.06384230,0.06386930,-0.00002700,0.07435588,0.07437614,0.03162278,0.00046512
77a19d3c4e280b51,4550,control_b,true,2,-0.00002643,0.00046375,-0.00002339,0.00046071,0.00000305,true,4,false,true,false,8,0.06314251,0.06273805,0.00040445,0.07335328,0.07332063,0.06557436,0.00103095
77a19d3c4e280b51,4550,control_b,true,2,-0.00002643,0.00046375,-0.00002339,0.00046071,0.00000305,true,4,false,true,false,16,0.06075474,0.06086785,-0.00011311,0.07134556,0.07289219,0.08062255,0.00027806
77a19d3c4e280b51,4550,control_b,true,2,-0.00002643,0.00046375,-0.00002339,0.00046071,0.00000305,true,4,false,true,false,32,0.05971305,0.05933765,0.00037540,0.06993452,0.07081146,0.10295625,0.00068210
77a19d3c4e280b51,4550,control_b,true,2,-0.00002643,0.00046375,-0.00002339,0.00046071,0.00000305,true,4,false,true,false,64,0.05918394,0.05921739,-0.00003345,0.07105368,0.07180025,0.12216788,0.00054610
77a19d3c4e280b51,4600,control_a,true,1,0.00002025,0.00066055,0.00002025,0.00066055,0.00000000,false,0,false,false,false,1,0.06000036,0.06000036,0.00000000,0.07216724,0.07216724,0.02000000,0.00066055
77a19d3c4e280b51,4600,control_a,true,1,0.00002025,0.00066055,0.00002025,0.00066055,0.00000000,false,0,false,false,false,2,0.05989810,0.05989810,0.00000000,0.07195188,0.07195188,0.02000000,0.00064846
77a19d3c4e280b51,4600,control_a,true,1,0.00002025,0.00066055,0.00002025,0.00066055,0.00000000,false,0,false,false,false,4,0.05986461,0.05986461,0.00000000,0.07192370,0.07192370,0.02000000,0.00055787
77a19d3c4e280b51,4600,control_a,true,1,0.00002025,0.00066055,0.00002025,0.00066055,0.00000000,false,0,false,false,false,8,0.05996754,0.05996754,0.00000000,0.07247607,0.07247607,0.02000000,0.00045820
77a19d3c4e280b51,4600,control_a,true,1,0.00002025,0.00066055,0.00002025,0.00066055,0.00000000,false,0,false,false,false,16,0.05913177,0.05913177,0.00000000,0.07073773,0.07073773,0.02000000,0.00034160
77a19d3c4e280b51,4600,control_a,true,1,0.00002025,0.00066055,0.00002025,0.00066055,0.00000000,false,0,false,false,false,32,0.06178181,0.06178181,0.00000000,0.07710243,0.07710243,0.02000000,0.00049466
77a19d3c4e280b51,4600,control_a,true,1,0.00002025,0.00066055,0.00002025,0.00066055,0.00000000,false,0,false,false,false,64,0.05832896,0.05832896,0.00000000,0.06952551,0.06952551,0.02000000,-0.00170714
77a19d3c4e280b51,4600,control_b,true,1,0.00002025,0.00066055,0.00002183,0.00065897,0.00000158,true,4,false,true,false,1,0.06000036,0.05999878,0.00000158,0.07216724,0.07280270,0.02291286,0.00066055
77a19d3c4e280b51,4600,control_b,true,1,0.00002025,0.00066055,0.00002183,0.00065897,0.00000158,true,4,false,true,false,2,0.05989810,0.05984406,0.00005404,0.07195188,0.07252748,0.02291286,0.00064846
77a19d3c4e280b51,4600,control_b,true,1,0.00002025,0.00066055,0.00002183,0.00065897,0.00000158,true,4,false,true,false,4,0.05986461,0.05994434,-0.00007973,0.07192370,0.07258838,0.03201561,0.00055787
77a19d3c4e280b51,4600,control_b,true,1,0.00002025,0.00066055,0.00002183,0.00065897,0.00000158,true,4,false,true,false,8,0.05996754,0.06024708,-0.00027955,0.07247607,0.07311026,0.04387480,0.00045820
77a19d3c4e280b51,4600,control_b,true,1,0.00002025,0.00066055,0.00002183,0.00065897,0.00000158,true,4,false,true,false,16,0.05913177,0.05846388,0.00066789,0.07073773,0.07021385,0.06964191,0.00034160
77a19d3c4e280b51,4600,control_b,true,1,0.00002025,0.00066055,0.00002183,0.00065897,0.00000158,true,4,false,true,false,32,0.06178181,0.06215395,-0.00037213,0.07710243,0.07771014,0.10885765,0.00049466
77a19d3c4e280b51,4600,control_b,true,1,0.00002025,0.00066055,0.00002183,0.00065897,0.00000158,true,4,false,true,false,64,0.05832896,0.05980520,-0.00147624,0.06952551,0.07231934,0.15890244,-0.00170714
77a19d3c4e280b51,4650,control_a,true,1,0.00060666,0.00074795,0.00060483,0.00074979,0.00000184,false,0,false,false,false,1,0.06078282,0.06078465,-0.00000184,0.07455546,0.07455563,0.00999999,0.00074795
77a19d3c4e280b51,4650,control_a,true,1,0.00060666,0.00074795,0.00060483,0.00074979,0.00000184,false,0,false,false,false,2,0.06060372,0.06060470,-0.00000097,0.07441599,0.07441565,0.00999999,0.00042431
77a19d3c4e280b51,4650,control_a,true,1,0.00060666,0.00074795,0.00060483,0.00074979,0.00000184,false,0,false,false,false,4,0.05862088,0.05862289,-0.00000200,0.07078885,0.07079011,0.00999999,0.00012536
77a19d3c4e280b51,4650,control_a,true,1,0.00060666,0.00074795,0.00060483,0.00074979,0.00000184,false,0,false,false,false,8,0.05880318,0.05880420,-0.00000102,0.07026798,0.07026767,0.00999999,-0.00010860
77a19d3c4e280b51,4650,control_a,true,1,0.00060666,0.00074795,0.00060483,0.00074979,0.00000184,false,0,false,false,false,16,0.05867839,0.05905135,-0.00037296,0.07003469,0.07066339,0.06324553,-0.00056878
77a19d3c4e280b51,4650,control_a,true,1,0.00060666,0.00074795,0.00060483,0.00074979,0.00000184,false,0,false,false,false,32,0.05932346,0.05915415,0.00016930,0.07299279,0.07246938,0.10440303,0.00092102
77a19d3c4e280b51,4650,control_a,true,1,0.00060666,0.00074795,0.00060483,0.00074979,0.00000184,false,0,false,false,false,64,0.05671243,0.05696234,-0.00024991,0.06699338,0.06800529,0.16108997,0.00008642
77a19d3c4e280b51,4650,control_b,true,1,0.00060666,0.00074795,0.00062127,0.00073335,0.00001460,true,2,false,true,false,1,0.06078282,0.06076821,0.00001460,0.07455546,0.07445885,0.03041379,0.00074795
77a19d3c4e280b51,4650,control_b,true,1,0.00060666,0.00074795,0.00062127,0.00073335,0.00001460,true,2,false,true,false,2,0.06060372,0.06189451,-0.00129079,0.07441599,0.07692874,0.05024933,0.00042431
77a19d3c4e280b51,4650,control_b,true,1,0.00060666,0.00074795,0.00062127,0.00073335,0.00001460,true,2,false,true,false,4,0.05862088,0.05962689,-0.00100601,0.07078885,0.07210304,0.06422611,0.00012536
77a19d3c4e280b51,4650,control_b,true,1,0.00060666,0.00074795,0.00062127,0.00073335,0.00001460,true,2,false,true,false,8,0.05880318,0.05951628,-0.00071310,0.07026798,0.07200902,0.08674670,-0.00010860
77a19d3c4e280b51,4650,control_b,true,1,0.00060666,0.00074795,0.00062127,0.00073335,0.00001460,true,2,false,true,false,16,0.05867839,0.05964049,-0.00096210,0.07003469,0.07195901,0.08789192,-0.00056878
77a19d3c4e280b51,4650,control_b,true,1,0.00060666,0.00074795,0.00062127,0.00073335,0.00001460,true,2,false,true,false,32,0.05932346,0.05816749,0.00115597,0.07299279,0.06876447,0.14568794,0.00092102
77a19d3c4e280b51,4650,control_b,true,1,0.00060666,0.00074795,0.00062127,0.00073335,0.00001460,true,2,false,true,false,64,0.05671243,0.05688220,-0.00016977,0.06699338,0.06763966,0.19072218,0.00008642
77a19d3c4e280b51,4700,control_a,true,1,0.00023697,0.00039917,0.00022916,0.00040698,0.00000781,false,0,false,false,false,1,0.05681075,0.05681856,-0.00000781,0.06664968,0.06675828,0.02645749,0.00039917
77a19d3c4e280b51,4700,control_a,true,1,0.00023697,0.00039917,0.00022916,0.00040698,0.00000781,false,0,false,false,false,2,0.05720983,0.05677164,0.00043819,0.06715906,0.06666332,0.02645749,0.00068293
77a19d3c4e280b51,4700,control_a,true,1,0.00023697,0.00039917,0.00022916,0.00040698,0.00000781,false,0,false,false,false,4,0.05778961,0.05679150,0.00099812,0.06740285,0.06597880,0.03999997,0.00083753
77a19d3c4e280b51,4700,control_a,true,1,0.00023697,0.00039917,0.00022916,0.00040698,0.00000781,false,0,false,false,false,8,0.05680014,0.05712094,-0.00032080,0.06670734,0.06734686,0.07874004,0.00011893
77a19d3c4e280b51,4700,control_a,true,1,0.00023697,0.00039917,0.00022916,0.00040698,0.00000781,false,0,false,false,false,16,0.05664793,0.05642992,0.00021801,0.06686547,0.06697965,0.09124141,0.00008861
77a19d3c4e280b51,4700,control_a,true,1,0.00023697,0.00039917,0.00022916,0.00040698,0.00000781,false,0,false,false,false,32,0.05644335,0.05613021,0.00031314,0.06578361,0.06563806,0.11489121,0.00055710
77a19d3c4e280b51,4700,control_a,true,1,0.00023697,0.00039917,0.00022916,0.00040698,0.00000781,false,0,false,false,false,64,0.05630187,0.05568845,0.00061341,0.06971099,0.06532832,0.15564376,0.00155436
77a19d3c4e280b51,4700,control_b,true,1,0.00023697,0.00039917,0.00024497,0.00039117,0.00000800,true,32,true,false,false,1,0.05681075,0.05680275,0.00000800,0.06664968,0.06677104,0.02999998,0.00039917
77a19d3c4e280b51,4700,control_b,true,1,0.00023697,0.00039917,0.00024497,0.00039117,0.00000800,true,32,true,false,false,2,0.05720983,0.05681006,0.00039977,0.06715906,0.06674337,0.02999998,0.00068293
77a19d3c4e280b51,4700,control_b,true,1,0.00023697,0.00039917,0.00024497,0.00039117,0.00000800,true,32,true,false,false,4,0.05778961,0.05708456,0.00070506,0.06740285,0.06643110,0.04999996,0.00083753
77a19d3c4e280b51,4700,control_b,true,1,0.00023697,0.00039917,0.00024497,0.00039117,0.00000800,true,32,true,false,false,8,0.05680014,0.05658950,0.00021064,0.06670734,0.06668835,0.06324551,0.00011893
77a19d3c4e280b51,4700,control_b,true,1,0.00023697,0.00039917,0.00024497,0.00039117,0.00000800,true,32,true,false,false,16,0.05664793,0.05663113,0.00001680,0.06686547,0.06704646,0.06480736,0.00008861
77a19d3c4e280b51,4700,control_b,true,1,0.00023697,0.00039917,0.00024497,0.00039117,0.00000800,true,32,true,false,false,32,0.05644335,0.05665192,-0.00020857,0.06578361,0.06691337,0.09499995,0.00055710
77a19d3c4e280b51,4700,control_b,true,1,0.00023697,0.00039917,0.00024497,0.00039117,0.00000800,true,32,true,false,false,64,0.05630187,0.05646398,-0.00016211,0.06971099,0.07050533,0.15280698,0.00155436
77a19d3c4e280b51,4750,control_a,true,1,0.00014964,0.00036777,0.00015550,0.00036191,0.00000586,true,8,true,false,false,1,0.05724764,0.05724178,0.00000586,0.06854700,0.06862465,0.03162277,0.00036777
77a19d3c4e280b51,4750,control_a,true,1,0.00014964,0.00036777,0.00015550,0.00036191,0.00000586,true,8,true,false,false,2,0.05720576,0.05714080,0.00006497,0.06853082,0.06855809,0.03162277,0.00038519
77a19d3c4e280b51,4750,control_a,true,1,0.00014964,0.00036777,0.00015550,0.00036191,0.00000586,true,8,true,false,false,4,0.05771104,0.05745710,0.00025393,0.07027483,0.06992761,0.03905124,0.00068355
77a19d3c4e280b51,4750,control_a,true,1,0.00014964,0.00036777,0.00015550,0.00036191,0.00000586,true,8,true,false,false,8,0.05613925,0.05682005,-0.00068080,0.06969383,0.07100377,0.04821823,-0.00045021
77a19d3c4e280b51,4750,control_a,true,1,0.00014964,0.00036777,0.00015550,0.00036191,0.00000586,true,8,true,false,false,16,0.05603512,0.05637530,-0.00034018,0.06928832,0.07001786,0.08015606,-0.00001250
77a19d3c4e280b51,4750,control_a,true,1,0.00014964,0.00036777,0.00015550,0.00036191,0.00000586,true,8,true,false,false,32,0.05423958,0.05453286,-0.00029327,0.06577834,0.06522337,0.09695356,-0.00015429
77a19d3c4e280b51,4750,control_a,true,1,0.00014964,0.00036777,0.00015550,0.00036191,0.00000586,true,8,true,false,false,64,0.05326290,0.05329899,-0.00003609,0.06430107,0.06428989,0.14637274,0.00023342
77a19d3c4e280b51,4750,control_b,true,1,0.00014964,0.00036777,0.00015693,0.00036048,0.00000729,true,8,true,false,false,1,0.05724764,0.05724035,0.00000729,0.06854700,0.06855697,0.03605550,0.00036777
77a19d3c4e280b51,4750,control_b,true,1,0.00014964,0.00036777,0.00015693,0.00036048,0.00000729,true,8,true,false,false,2,0.05720576,0.05717047,0.00003529,0.06853082,0.06852599,0.03605550,0.00038519
77a19d3c4e280b51,4750,control_b,true,1,0.00014964,0.00036777,0.00015693,0.00036048,0.00000729,true,8,true,false,false,4,0.05771104,0.05770426,0.00000678,0.07027483,0.07029489,0.03605550,0.00068355
77a19d3c4e280b51,4750,control_b,true,1,0.00014964,0.00036777,0.00015693,0.00036048,0.00000729,true,8,true,false,false,8,0.05613925,0.05614191,-0.00000266,0.06969383,0.06972525,0.03605550,-0.00045021
77a19d3c4e280b51,4750,control_b,true,1,0.00014964,0.00036777,0.00015693,0.00036048,0.00000729,true,8,true,false,false,16,0.05603512,0.05639493,-0.00035981,0.06928832,0.06823094,0.07141425,-0.00001250
77a19d3c4e280b51,4750,control_b,true,1,0.00014964,0.00036777,0.00015693,0.00036048,0.00000729,true,8,true,false,false,32,0.05423958,0.05502452,-0.00078494,0.06577834,0.06538273,0.10677075,-0.00015429
77a19d3c4e280b51,4750,control_b,true,1,0.00014964,0.00036777,0.00015693,0.00036048,0.00000729,true,8,true,false,false,64,0.05326290,0.05349021,-0.00022731,0.06430107,0.06313413,0.13162442,0.00023342
1111222233334444,0,control_a,true,1,0.00096989,0.00007677,0.00099599,0.00005066,0.00002611,true,64,true,false,false,1,1.11040628,1.11038017,0.00002611,1.11015093,1.11012053,0.03000000,0.00007677
1111222233334444,0,control_a,true,1,0.00096989,0.00007677,0.00099599,0.00005066,0.00002611,true,64,true,false,false,2,1.10941851,1.10935688,0.00006163,1.10915256,1.10908484,0.03000000,0.00011158
1111222233334444,0,control_a,true,1,0.00096989,0.00007677,0.00099599,0.00005066,0.00002611,true,64,true,false,false,4,1.10788059,1.10774183,0.00013876,1.10761249,1.10746813,0.03000000,0.00018704
1111222233334444,0,control_a,true,1,0.00096989,0.00007677,0.00099599,0.00005066,0.00002611,true,64,true,false,false,8,1.10488844,1.10488021,0.00000823,1.10463154,1.10463297,0.03741657,0.00005686
1111222233334444,0,control_a,true,1,0.00096989,0.00007677,0.00099599,0.00005066,0.00002611,true,64,true,false,false,16,1.10172236,1.10170925,0.00001311,1.10158479,1.10156882,0.03741657,0.00006092
1111222233334444,0,control_a,true,1,0.00096989,0.00007677,0.00099599,0.00005066,0.00002611,true,64,true,false,false,32,1.09629738,1.09612691,0.00017047,1.09643137,1.09622145,0.07141427,0.00020385
1111222233334444,0,control_a,true,1,0.00096989,0.00007677,0.00099599,0.00005066,0.00002611,true,64,true,false,false,64,1.08318174,1.08320296,-0.00002122,1.08376741,1.08376634,0.07681145,-0.00088394
1111222233334444,0,control_b,false,1,0.00096989,0.00007677,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,1.11040628,1.11137617,-0.00096989,1.11015093,1.11112082,0.02000000,0.00007677
1111222233334444,0,control_b,false,1,0.00096989,0.00007677,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,1.10941851,1.11030364,-0.00088513,1.10915256,1.11003816,0.02000000,0.00011158
1111222233334444,0,control_b,false,1,0.00096989,0.00007677,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,1.10788059,1.10839832,-0.00051773,1.10761249,1.10813642,0.05291502,0.00018704
1111222233334444,0,control_b,false,1,0.00096989,0.00007677,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,1.10488844,1.10532725,-0.00043881,1.10463154,1.10509253,0.05744562,0.00005686
1111222233334444,0,control_b,false,1,0.00096989,0.00007677,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,1.10172236,1.10191262,-0.00019026,1.10158479,1.10176909,0.10440305,0.00006092
1111222233334444,0,control_b,false,1,0.00096989,0.00007677,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,1.09629738,1.09661686,-0.00031948,1.09643137,1.09669554,0.20663978,0.00020385
1111222233334444,0,control_b,false,1,0.00096989,0.00007677,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,1.08318174,1.08480978,-0.00162804,1.08376741,1.08541572,0.23515952,-0.00088394
1111222233334444,50,control_a,true,1,0.00032854,0.00002050,0.00032854,0.00002050,0.00000000,false,0,false,false,false,1,1.08903992,1.08903992,0.00000000,1.08943224,1.08943224,0.02000000,0.00002050
1111222233334444,50,control_a,true,1,0.00032854,0.00002050,0.00032854,0.00002050,0.00000000,false,0,false,false,false,2,1.08851755,1.08851755,0.00000000,1.08892119,1.08892119,0.02000000,0.00000072
1111222233334444,50,control_a,true,1,0.00032854,0.00002050,0.00032854,0.00002050,0.00000000,false,0,false,false,false,4,1.08764446,1.08764446,0.00000000,1.08809662,1.08809662,0.02000000,0.00001323
1111222233334444,50,control_a,true,1,0.00032854,0.00002050,0.00032854,0.00002050,0.00000000,false,0,false,false,false,8,1.08596408,1.08596408,0.00000000,1.08642852,1.08642852,0.02000000,0.00001812
1111222233334444,50,control_a,true,1,0.00032854,0.00002050,0.00032854,0.00002050,0.00000000,false,0,false,false,false,16,1.08189273,1.08189273,0.00000000,1.08248532,1.08248532,0.02000000,-0.00026977
1111222233334444,50,control_a,true,1,0.00032854,0.00002050,0.00032854,0.00002050,0.00000000,false,0,false,false,false,32,1.07544291,1.07544291,0.00000000,1.07633197,1.07633197,0.02000000,-0.00022602
1111222233334444,50,control_a,true,1,0.00032854,0.00002050,0.00032854,0.00002050,0.00000000,false,0,false,false,false,64,1.05632555,1.05632555,0.00000000,1.05795872,1.05795872,0.02000000,0.00002170
1111222233334444,50,control_b,true,1,0.00032854,0.00002050,0.00033212,0.00001693,0.00000358,true,2,false,true,false,1,1.08903992,1.08903635,0.00000358,1.08943224,1.08940470,0.02828427,0.00002050
1111222233334444,50,control_b,true,1,0.00032854,0.00002050,0.00033212,0.00001693,0.00000358,true,2,false,true,false,2,1.08851755,1.08852386,-0.00000632,1.08892119,1.08890343,0.02828427,0.00000072
1111222233334444,50,control_b,true,1,0.00032854,0.00002050,0.00033212,0.00001693,0.00000358,true,2,false,true,false,4,1.08764446,1.08764505,-0.00000060,1.08809662,1.08807456,0.02828427,0.00001323
1111222233334444,50,control_b,true,1,0.00032854,0.00002050,0.00033212,0.00001693,0.00000358,true,2,false,true,false,8,1.08596408,1.08596027,0.00000381,1.08642852,1.08642280,0.02828427,0.00001812
1111222233334444,50,control_b,true,1,0.00032854,0.00002050,0.00033212,0.00001693,0.00000358,true,2,false,true,false,16,1.08189273,1.08202708,-0.00013435,1.08248532,1.08264017,0.04000001,-0.00026977
1111222233334444,50,control_b,true,1,0.00032854,0.00002050,0.00033212,0.00001693,0.00000358,true,2,false,true,false,32,1.07544291,1.07534146,0.00010145,1.07633197,1.07622933,0.06403124,-0.00022602
1111222233334444,50,control_b,true,1,0.00032854,0.00002050,0.00033212,0.00001693,0.00000358,true,2,false,true,false,64,1.05632555,1.05562651,0.00069904,1.05795872,1.05721056,0.13304138,0.00002170
1111222233334444,100,control_a,false,1,0.00072992,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,1.06585717,1.06658709,-0.00072992,1.06711805,1.06782782,0.02828428,0.00000000
1111222233334444,100,control_a,false,1,0.00072992,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,1.06513929,1.06587625,-0.00073695,1.06647289,1.06718993,0.02828428,0.00000000
1111222233334444,100,control_a,false,1,0.00072992,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,1.06393945,1.06468511,-0.00074565,1.06529510,1.06602013,0.02828428,0.00000000
1111222233334444,100,control_a,false,1,0.00072992,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,1.06088018,1.06165993,-0.00077975,1.06236970,1.06312788,0.02828428,0.00000000
1111222233334444,100,control_a,false,1,0.00072992,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,1.05553782,1.05609381,-0.00055599,1.05723250,1.05771756,0.04000001,0.00000000
1111222233334444,100,control_a,false,1,0.00072992,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,1.04527438,1.04624927,-0.00097489,1.04740155,1.04831266,0.05291503,0.00000000
