role,dataset_index,initialization_index,stream_seed,step,method,sample_index,stratum,kmeans_iterations,within_sse
evaluation,1,2,a303ea000000000b,2400,gradient_full171,90,5,6,8.254851071047e2
evaluation,1,2,a303ea000000000b,2400,gradient_full171,91,3,6,8.254851071047e2
evaluation,1,2,a303ea000000000b,2400,gradient_full171,92,5,6,8.254851071047e2
evaluation,1,2,a303ea000000000b,2400,gradient_full171,93,1,6,8.254851071047e2
evaluation,1,2,a303ea000000000b,2400,gradient_full171,94,11,6,8.254851071047e2
evaluation,1,2,a303ea000000000b,2400,gradient_full171,95,2,6,8.254851071047e2
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,0,0,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,1,6,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,2,7,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,3,6,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,4,3,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,5,11,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,6,4,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,7,4,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,8,7,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,9,6,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,10,10,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,11,4,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,12,7,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,13,10,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,14,1,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,15,2,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,16,5,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,17,2,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,18,9,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,19,1,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,20,3,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,21,5,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,22,11,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,23,2,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,24,0,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,25,2,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,26,10,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,27,0,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,28,6,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,29,10,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,30,1,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,31,1,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,32,10,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,33,11,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,34,11,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,35,2,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,36,1,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,37,5,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,38,0,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,39,8,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,40,8,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,41,9,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,42,7,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,43,5,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,44,6,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,45,2,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,46,5,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,47,5,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,48,11,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,49,8,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,50,8,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,51,0,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,52,5,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,53,9,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,54,2,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,55,11,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,56,9,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,57,9,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,58,2,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,59,3,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,60,10,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,61,6,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,62,4,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,63,0,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,64,3,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,65,8,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,66,3,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,67,3,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,68,6,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,69,1,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,70,4,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,71,4,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,72,8,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,73,5,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,74,10,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,75,8,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,76,1,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,77,6,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,78,10,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,79,11,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,80,9,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,81,11,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,82,0,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,83,3,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,84,0,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,85,8,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,86,4,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,87,1,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,88,7,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,89,7,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,90,9,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,91,7,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,92,9,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,93,3,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,94,7,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,development_response_oracle,95,4,4,1.704645614286e0
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,0,0,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,1,4,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,2,2,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,3,5,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,4,1,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,5,0,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,6,6,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,7,6,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,8,0,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,9,4,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,10,11,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,11,9,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,12,9,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,13,9,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,14,6,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,15,7,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,16,3,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,17,6,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,18,5,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,19,2,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,20,1,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,21,3,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,22,10,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,23,8,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,24,8,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,25,0,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,26,11,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,27,3,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,28,3,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,29,7,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,30,2,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,31,2,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,32,11,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,33,10,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,34,10,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,35,10,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,36,2,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,37,2,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,38,3,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,39,5,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,40,7,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,41,5,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,42,10,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,43,7,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,44,8,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,45,10,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,46,5,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,47,11,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,48,8,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,49,7,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,50,7,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,51,3,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,52,1,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,53,5,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,54,6,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,55,0,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,56,5,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,57,4,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,58,8,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,59,1,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,60,9,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,61,4,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,62,6,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,63,0,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,64,1,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,65,9,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,66,1,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,67,4,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,68,4,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,69,9,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,70,11,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,71,6,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,72,7,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,73,3,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,74,9,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,75,8,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,76,9,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,77,11,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,78,11,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,79,0,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,80,4,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,81,2,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,82,10,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,83,1,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,84,0,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,85,3,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,86,7,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,87,11,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,88,8,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,89,6,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,90,5,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,91,8,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,92,4,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,93,1,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,94,10,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,2400,evaluation_state_response_comparator,95,2,8,3.596303258876e-1
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,0,7,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,1,10,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,2,1,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,3,5,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,4,3,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,5,2,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,6,8,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,7,3,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,8,9,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,9,10,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,10,9,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,11,6,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,12,8,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,13,7,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,14,10,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,15,8,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,16,5,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,17,3,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,18,1,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,19,0,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,20,11,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,21,6,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,22,1,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,23,5,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,24,7,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,25,7,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,26,2,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,27,2,0,0.000000000000e0
evaluation,1,2,a303ea000000000b,4200,hash_placebo_00,28,0,0,0.000000000000e0
